48.946200;9.437908;26.02.2017 23:29:00
48.946312;9.438150;26.02.2017 23:29:02
48.946388;9.438385;26.02.2017 23:29:04
48.946404;9.438641;26.02.2017 23:29:06
48.946324;9.438860;26.02.2017 23:29:08
48.946160;9.438944;26.02.2017 23:29:10
48.946004;9.438853;26.02.2017 23:29:12
48.945836;9.438695;26.02.2017 23:29:14
48.945656;9.438528;26.02.2017 23:29:16
48.945484;9.438328;26.02.2017 23:29:18
48.945320;9.438065;26.02.2017 23:29:20
48.945192;9.437814;26.02.2017 23:29:22
48.945104;9.437516;26.02.2017 23:29:24
48.944996;9.437052;26.02.2017 23:29:27
48.944912;9.436753;26.02.2017 23:29:28
48.944832;9.436435;26.02.2017 23:29:31
48.944784;9.436125;26.02.2017 23:29:32
48.944760;9.435802;26.02.2017 23:29:35
48.944768;9.435502;26.02.2017 23:29:36
48.944776;9.435215;26.02.2017 23:29:39
48.944784;9.434950;26.02.2017 23:29:40
48.944768;9.434719;26.02.2017 23:29:43
48.944708;9.434522;26.02.2017 23:29:44
48.944604;9.434388;26.02.2017 23:29:47
48.944524;9.434234;26.02.2017 23:29:48
48.944384;9.434170;26.02.2017 23:29:51
48.944288;9.434299;26.02.2017 23:29:52
48.944236;9.434490;26.02.2017 23:29:55
48.944140;9.434686;26.02.2017 23:29:56
48.944012;9.434872;26.02.2017 23:29:59
48.943812;9.434983;26.02.2017 23:30:00
48.943612;9.435040;26.02.2017 23:30:03
48.943416;9.435072;26.02.2017 23:30:04
48.943252;9.435171;26.02.2017 23:30:07
48.943132;9.435377;26.02.2017 23:30:08
48.943008;9.435595;26.02.2017 23:30:11
48.942872;9.435835;26.02.2017 23:30:12
48.942740;9.436125;26.02.2017 23:30:15
48.942612;9.436415;26.02.2017 23:30:16
48.942472;9.436708;26.02.2017 23:30:19
48.942340;9.436998;26.02.2017 23:30:20
48.942212;9.437286;26.02.2017 23:30:23
48.942088;9.437558;26.02.2017 23:30:24
48.941976;9.437805;26.02.2017 23:30:27
48.941880;9.438009;26.02.2017 23:30:28
48.941808;9.438191;26.02.2017 23:30:31
48.941724;9.438345;26.02.2017 23:30:32
48.941636;9.438429;26.02.2017 23:30:35
48.941544;9.438523;26.02.2017 23:30:36
48.941520;9.438705;26.02.2017 23:30:39
48.941504;9.438900;26.02.2017 23:30:40
48.941412;9.439095;26.02.2017 23:30:43
48.941308;9.439309;26.02.2017 23:30:44
48.941212;9.439567;26.02.2017 23:30:47
48.941120;9.439868;26.02.2017 23:30:48
48.941032;9.440173;26.02.2017 23:30:51
48.940916;9.440465;26.02.2017 23:30:52
48.940788;9.440750;26.02.2017 23:30:55
48.940640;9.441025;26.02.2017 23:30:56
48.940496;9.441290;26.02.2017 23:30:59
48.940348;9.441544;26.02.2017 23:31:00
48.940192;9.441798;26.02.2017 23:31:03
48.940040;9.442050;26.02.2017 23:31:04
48.939884;9.442286;26.02.2017 23:31:07
48.939720;9.442540;26.02.2017 23:31:08
48.939560;9.442798;26.02.2017 23:31:11
48.939388;9.443058;26.02.2017 23:31:12
48.939224;9.443307;26.02.2017 23:31:15
48.939052;9.443570;26.02.2017 23:31:16
48.938892;9.443831;26.02.2017 23:31:19
48.938728;9.444097;26.02.2017 23:31:20
48.938564;9.444361;26.02.2017 23:31:23
48.938404;9.444632;26.02.2017 23:31:24
48.938232;9.444903;26.02.2017 23:31:27
48.938052;9.445163;26.02.2017 23:31:28
48.937868;9.445407;26.02.2017 23:31:31
48.937564;9.445722;26.02.2017 23:31:34
48.937364;9.445890;26.02.2017 23:31:36
48.937140;9.446021;26.02.2017 23:31:38
48.936932;9.446138;26.02.2017 23:31:40
48.936716;9.446241;26.02.2017 23:31:42
48.936488;9.446323;26.02.2017 23:31:44
48.936264;9.446368;26.02.2017 23:31:46
48.936044;9.446390;26.02.2017 23:31:48
48.935812;9.446389;26.02.2017 23:31:50
48.935596;9.446382;26.02.2017 23:31:52
48.935368;9.446361;26.02.2017 23:31:54
48.935180;9.446330;26.02.2017 23:31:56
48.935044;9.446296;26.02.2017 23:31:58
48.934928;9.446222;26.02.2017 23:32:00
48.934808;9.446194;26.02.2017 23:32:02
48.934660;9.446267;26.02.2017 23:32:04
48.934484;9.446301;26.02.2017 23:32:06
48.934276;9.446310;26.02.2017 23:32:08
48.934068;9.446324;26.02.2017 23:32:10
48.933852;9.446361;26.02.2017 23:32:12
48.933644;9.446405;26.02.2017 23:32:14
48.933436;9.446453;26.02.2017 23:32:16
48.933292;9.446478;26.02.2017 23:32:18
48.933176;9.446452;26.02.2017 23:32:20
48.933056;9.446408;26.02.2017 23:32:22
48.932928;9.446482;26.02.2017 23:32:24
48.932772;9.446572;26.02.2017 23:32:26
48.932576;9.446613;26.02.2017 23:32:28
48.932352;9.446661;26.02.2017 23:32:30
48.932108;9.446718;26.02.2017 23:32:32
48.931852;9.446778;26.02.2017 23:32:34
48.931616;9.446841;26.02.2017 23:32:36
48.931380;9.446919;26.02.2017 23:32:38
48.931152;9.447030;26.02.2017 23:32:40
48.930924;9.447155;26.02.2017 23:32:42
48.930712;9.447310;26.02.2017 23:32:44
48.930508;9.447489;26.02.2017 23:32:46
48.930312;9.447674;26.02.2017 23:32:48
48.930128;9.447864;26.02.2017 23:32:50
48.929940;9.448081;26.02.2017 23:32:52
48.929760;9.448330;26.02.2017 23:32:54
48.929588;9.448587;26.02.2017 23:32:56
48.929420;9.448851;26.02.2017 23:32:58
48.929224;9.449152;26.02.2017 23:33:00
48.929012;9.449493;26.02.2017 23:33:02
48.928792;9.449864;26.02.2017 23:33:04
48.928548;9.450274;26.02.2017 23:33:06
48.928296;9.450705;26.02.2017 23:33:08
48.928028;9.451163;26.02.2017 23:33:10
48.927776;9.451652;26.02.2017 23:33:12
48.927524;9.452153;26.02.2017 23:33:14
48.927248;9.452610;26.02.2017 23:33:16
48.926936;9.453000;26.02.2017 23:33:18
48.926588;9.453313;26.02.2017 23:33:20
48.926228;9.453571;26.02.2017 23:33:22
48.925896;9.453846;26.02.2017 23:33:24
48.925596;9.454153;26.02.2017 23:33:26
48.925336;9.454447;26.02.2017 23:33:28
48.925136;9.454676;26.02.2017 23:33:30
48.925008;9.454809;26.02.2017 23:33:32
48.924884;9.454855;26.02.2017 23:33:34
48.924732;9.454888;26.02.2017 23:33:36
48.924612;9.455044;26.02.2017 23:33:38
48.924560;9.455300;26.02.2017 23:33:40
48.924480;9.455564;26.02.2017 23:33:42
48.924324;9.455825;26.02.2017 23:33:44
48.924144;9.456137;26.02.2017 23:33:46
48.923936;9.456503;26.02.2017 23:33:48
48.923568;9.457109;26.02.2017 23:33:51
48.923304;9.457534;26.02.2017 23:33:52
48.923032;9.457945;26.02.2017 23:33:55
48.922744;9.458344;26.02.2017 23:33:56
48.922452;9.458735;26.02.2017 23:33:59
48.922160;9.459102;26.02.2017 23:34:00
48.921852;9.459428;26.02.2017 23:34:03
48.921524;9.459722;26.02.2017 23:34:04
48.921176;9.459976;26.02.2017 23:34:07
